"AGREE(back,nonlocal)"	"AGREE(front,local)"	"AGREE(nonhigh_front,local)"	"AGREE(low_front,local)"	"AGREE(double_front,local)"	"USE_FRONT/bilabial__"	"USE_FRONT/[+cor,+son]__"	"USE_FRONT/sibilant__"	"USE_FRONT/CC__"	"USE_BACK/[C0i:C0]__"
3.40161858442883	0.952838611945037	0.845806899147047	2.05508323608039	2.810242635456	1.73085426212291	0.771885102900573	0.465444338506564	1.21104402541515	0.718208784455431
4.0167674148381	1.48979466134811	1.21877112335827	1.53120017221914	2.46320644734809	1.6771371535872	0.894159298777163	0.730300991703928	1.0423039433006	2.08878172539002
3.44083770288778	1.13908680857778	0.675196340369218	2.48725247237457	2.57850220898239	1.57712260895863	0.773625914630977	0.307715615089077	1.10642586464319	1.70464474730593
3.65641857009308	0.846496368066995	1.20124897015193	1.80559179960116	2.90796063693461	1.91271340778279	1.00758842552771	0.596351417749069	1.18759307117331	1.63620142868628
3.88811204110559	1.1167754109564	1.00410144301721	2.38828900028633	2.71907987293776	1.97340496741745	0.636511611506585	0.621416069798301	1.2514026363512	1.8812639430296
4.05790741948672	1.32421596266395	1.04035668387785	2.07899165610114	2.53847748547155	1.53449138710617	0.950683588332871	0.938937262380005	1.23745909802177	1.28083010744261
3.63344035340681	0.940162790211684	1.18301643966211	1.84622982324286	2.71134694419489	2.19275011464557	0.976219478848164	0.652667263300961	1.200012643746	1.02112383562841
4.21760933368814	1.59552679799928	1.09504711606745	2.03252200766682	3.04306188150286	1.62783266436826	0.671268875375385	0.551796401631079	1.35274493816877	1.89823499280234
4.02800157622229	1.38009501516951	1.0729339192892	2.40884834678308	2.42195463235537	1.66009215909402	0.800525102849509	0.666691116563686	1.19741014975489	1.38903552641116
4.20752879804194	1.75692401633604	0.896012953975275	1.89292553341678	2.88714703822962	1.82251988835832	0.864500762614665	0.873919676367671	0.9981658635562	2.54502989193441
3.41337640232501	1.05732386545495	0.80635432641208	2.00282235555103	3.09112654728876	1.95816171849427	0.730543282025887	0.574124331173865	0.999160154874746	0.630054451221607
3.34616973995542	0.955664083279635	0.773298648500706	2.21268847543766	2.24089129073456	1.84544810080388	0.876366259457218	0.52820281749049	1.10977143774303	1.23043841083244
4.12235562089961	1.74945311558312	1.07698091591991	1.86408691341415	2.45368438268579	1.52444924398863	0.998949607014882	0.511982645595843	1.07055524607641	2.27265719389507
3.946865665446	1.05894005508013	1.13490460300239	2.04234618214204	3.20303725966695	2.01966766014948	1.24067531999427	0.74208819466372	1.31322354619027	2.14450449742042
3.43728011530423	1.18734369641826	0.990626174745831	1.90850319236659	2.50446776616404	1.19071410539054	0.606748189308146	0.304474581607969	1.06443816785748	1.91482004010936
3.22330108080243	0.80765150557254	1.16810956804826	1.70852186816273	2.91941513156389	1.56665555979644	0.510993247347747	0.344103959971398	1.19553474074125	0.794903801342756
3.17340199599536	0.958840777958551	0.913929121185216	1.81116695734755	2.96685408066791	1.59216832805382	0.385639562312598	0.629470659448363	1.04424498086226	1.68830434460599
3.53976928184635	0.981015130224453	0.958683640673296	2.11175438736622	2.44803760546487	1.64748013104751	0.94171049308236	0.641706074227919	1.25929347591092	1.18161683247876
3.59159545195928	1.46879220974209	0.785990614385673	2.04781826130909	3.05677358258433	1.45764072997262	0.270435759699573	0.374059025656951	1.09983046238078	1.53420139260669
3.68365541512428	1.4132552539188	0.966978100421982	1.93580857476666	2.73718491140037	1.60174174371353	0.435763018309714	0.531577186877509	0.968041663964891	1.23287046705016
3.1116502103875	0.613475900658095	1.08119996666734	1.99430324731539	3.13732806871948	1.59293617900493	0.599436103680934	0.514308966304758	1.06113349668642	0.792792805876542
3.89267460421133	1.55025211007891	0.738122899714328	2.15313564008673	3.03555682489153	1.56432954022448	0.839908802541409	0.594416677350035	0.726073991742927	1.95803694477127
3.81727912443046	1.54460369572196	1.00457901793956	1.8623784509943	2.73783860371656	1.92883787963493	0.499788942959254	0.1411514585546	1.22935703128523	2.22488446467839
3.46716247544877	0.952240442732552	0.986242126806475	2.15817071530309	3.04022026439163	1.66494579784893	0.651110530606936	0.487921022554666	1.0665912994681	0.989365019435768
3.50862173468831	1.06243025969037	1.24468457883645	1.71421594233819	2.6236512650165	1.56895935080526	0.52484504197638	0.616551506329678	1.27436695974517	1.48004336391744
3.60380426853618	1.15603617489712	1.03896697397761	2.08631784876862	3.06814759948	1.57266811094015	0.549412480280779	0.505643889466763	0.985022833475561	1.43852958812874
3.42188625113014	1.17747171354458	1.01906702841799	1.95552678814994	2.53303301342731	1.42124869200912	0.487846765906967	0.425557803834923	1.13373152928033	1.8597786740333
3.53683973946642	0.965006725320989	1.13980301030354	1.93527229609589	2.8606927557059	1.54533135238651	0.598627045122569	0.613217858717369	1.21504103490333	1.91859850532565
3.48246157652748	1.21608794988041	0.897222925800776	2.30285755468163	2.50748932366743	1.37123623030191	0.702200777768353	0.523945118902591	0.882840405185654	1.60654381002407
3.99459884217036	1.28688133654604	1.11202832078787	2.01347701947118	2.89427506590632	1.77704644022052	0.665553540989532	0.875591223856198	1.50312156430803	2.07285162555029
3.65153251335237	0.833989903571938	1.18515070570323	2.03522311315405	3.20386195965217	2.00547884964739	0.803111357319834	1.10212615748057	1.34130363658289	1.84641041393127
3.71365173519788	1.41939559784824	0.65880494418437	2.25142040057143	2.95436125395022	1.36052009933294	0.84774063458713	0.433627730688851	0.962015666996768	1.96131967277881
3.9050418067551	1.41695894578518	0.870199003819712	2.22229847545834	2.52296936491656	1.5852127046035	0.635162157260988	0.74360282841831	1.19407900958099	1.87688917150381
3.8666591798574	1.62738473887323	0.747861826503535	2.10642948621146	2.66469509234668	1.79099063957807	0.786580970835983	0.517104381747748	0.979028431595443	1.68246649689136
3.41036254421873	0.956937547757008	0.893765801700627	1.99137586730699	2.94894459498409	1.49397009997666	0.599373209969959	0.447401530168771	1.37368208006386	1.19815956643986
3.64333772729814	1.34443281172286	0.688891628171402	2.36289310448042	2.63226806143114	1.80620933425279	0.667515415429957	0.631779027827924	0.95655362207988	1.71198096370291
3.73752079531638	0.964622879291392	1.05300708426398	1.89677772427385	2.631403069536	1.68811269392646	1.04549862204003	0.718785802642982	1.31159367313661	1.82117609159509
3.57904732084966	1.12407456497218	1.03927003984579	2.11896357622921	2.73345252312664	1.75118436376992	0.361893677292666	0.714016297012424	1.24006605539851	1.84096487336306
3.27283428993387	0.776752611703269	0.919058125489884	1.58264110424029	2.51293043140792	1.7167850834238	0.82269307417459	0.792366012175277	1.40164740520983	1.22181011802639
4.62429111336916	1.61675033430565	0.968240409687415	2.15653540852822	3.01628203343799	2.25197755078428	1.18142675245548	0.975585354969629	1.32466866774676	2.52903377754671
3.76135535454073	0.945061680701882	1.07361046381602	1.88525910530471	2.82770119300962	1.8797683024553	0.700808838720131	0.681639052157215	1.62310786679758	2.15052358703419
3.80327127969542	1.21229362080785	0.877022530371731	2.2590145364974	2.58322398094502	1.76344633081218	0.899170750283938	0.729260485585312	1.39127857860692	1.7993587259583
3.66709112159632	1.3602128892194	0.69299048785741	2.06211113928772	2.69120740549465	1.61572643303894	0.892110730844038	0.664906345570914	1.06756782238285	2.60289116266435
4.01747043618618	1.8413128847299	0.675192631531482	2.17422669319457	2.03936059192877	1.36052221648423	0.613252584518444	0.317174843390609	1.06228909881634	1.92035256501235
3.43874784066417	0.846981831378378	0.98798976555656	1.91342670421224	3.14029691091079	1.52929169580098	0.871118601931704	0.599665500619354	1.2820811621961	1.16701741670084
4.10142501203647	1.35835062860309	1.12735475759554	2.16292815363068	2.80408938723893	1.70120543050856	0.993214718261271	0.704206073532345	1.07976903671213	1.98021311581308
3.78200948265466	1.46384019404385	1.07398198773646	1.71174239586261	2.69210513515826	1.60266998306236	0.644964070521024	0.385928797782829	1.5088838323199	1.05334716710996
3.58341372690434	0.836807656079832	1.26294863895874	1.97987184326861	2.4705797536516	2.03634550307964	0.599468620780707	0.770760100414752	1.44126333480609	0.957330831871575
2.83263092158256	0.553083848104226	0.899888154547806	1.86813217140846	2.45247141651967	1.67831241297369	0.901659501528118	0.803862299842675	1.09689060915426	1.20092359234629
3.67592455968236	1.0444685661337	0.984045505352723	2.08821535047281	2.48419272452787	1.66088521293028	0.797265139344486	0.764922185945887	1.21778479625335	1.25723660687636
3.90454616428344	1.10486855160547	1.20229366461721	2.12861579024123	3.26047473946991	1.62904113718162	0.718673630683296	0.728524945352858	1.26523655940308	1.3013747509515
3.47808519029175	0.852793756704672	0.919327854393456	2.05734364335602	2.23930467521565	1.86696674828503	0.908443164393437	0.842346512614744	1.36780900972082	1.18152000101263
3.6375232623253	1.14561028767706	1.13214984115299	2.07397779676492	2.59997543682301	1.73767247310474	0.45589316533967	0.380084469397991	1.24607964936865	1.47172988699853
3.60061665152607	1.23311948038727	0.658322380185564	2.04362326907464	2.83371617304337	1.62891544057038	0.726479665842018	0.645941528303998	1.49133168127987	2.2023653580102
3.63614639219216	1.31073875862924	0.84832301766841	1.97068306306796	2.47925993664647	1.65281866947727	0.469577040862342	0.604980337651504	1.14376883618318	1.53534107676609
3.59945582516991	1.13316596770291	1.29408567349751	1.65969826415282	2.86418007020611	1.34388276310104	0.468479523672021	0.715983440196524	1.25569034803538	1.68165246544004
3.63135964948016	0.93533554766117	1.12781460693944	2.17608112995295	2.78395702282832	1.78392839314529	0.793166909795885	0.595417624233421	1.26509114530434	1.55830114912022
3.64977952073158	1.21613267775008	1.17282372978683	1.62676785773586	2.72384179157962	1.4575822609953	0.777618242532778	0.463922095437783	1.06432523948478	1.53464752049834
3.81705697965171	1.03158470370699	1.03354650268434	2.0567722659827	2.779723981405	2.05730810544225	0.812993096124824	0.911523542079176	1.19240265618951	1.49120640774516
3.3095061010533	0.907746467166898	0.808489298911085	2.1279516387839	2.5787741061436	1.78565621765579	0.648296514352044	0.532625897655329	1.24241797903249	2.29459661757911
3.54643783085388	1.06282233035801	0.784346121373968	2.21037850770219	3.13750840928985	1.71900710141668	0.823565024036916	0.84585810416731	1.32535991983339	1.65433348075402
3.78144174474455	1.05249014406165	1.00904431063029	2.06200656330637	2.7320093727702	1.9444864162897	0.648978231952869	0.663938947547305	1.27801907297283	1.25063341680053
3.76206995157127	1.58258840196074	1.1033189042528	1.71886453939365	2.52501807481529	1.41561476423422	0.593624836197307	0.203718737938186	0.997008642848912	1.88025139184149
3.43347567741978	1.24943173988748	0.732452795389541	1.92178151697582	2.81387810047573	1.44065214661858	0.667038006001097	0.681320560711532	0.990116876649426	2.00648314503004
3.59838376664447	1.08621129688111	1.07186337033994	1.7794920019632	2.68187277262271	1.68687433391395	0.852087141974448	0.60876168480371	1.35445777812591	2.02244182046799
3.70485169824988	1.34754938418722	0.843037875642279	2.20133827335986	2.78415005122879	1.51868017441827	0.545234777917516	0.203244048833928	1.0803535810103	1.8163263278552
3.71960861678994	1.11111395915065	1.21278554846371	1.83699666713377	2.86384665190377	1.51980304320796	0.77111789303413	0.402612155940507	1.35624706473007	1.93191870799909
3.42296701467733	1.16169225170511	0.982139744448912	1.97309126382298	2.73412436347356	1.30989369658629	0.621576812423417	0.219143527171828	1.168414960416	1.51660569412408
3.2789332998351	0.682152273759159	1.18445581590781	1.80981957633985	2.59537784091051	1.57143273231677	0.897088674445845	0.603373692634693	1.05715711308013	1.22527313738981
3.55597052040427	1.16377212784308	1.39190194547758	1.69632639374977	2.75926123964757	1.12267391073374	0.552962099397802	0.568261589064774	1.14399419582322	1.99819695625994
3.3836521977733	0.871127157275265	1.22119693582833	1.82028334735813	2.49716555587117	1.56902020262569	0.927763454261969	0.612691094825237	1.21256660627193	2.01966906062199
3.09740025156106	1.19063399257099	0.750716967126321	1.87497687712297	2.62368974572092	1.46262176047916	0.384290287244828	0.193211794619178	1.24861670461768	1.54295765003515
3.87844557796745	1.31968656474778	0.947485610292743	1.93687007468717	2.65982666651798	1.7314184498145	0.854571337409954	0.551565790482091	1.18232617562445	1.45747828068704
3.67141825953812	0.938244063432713	1.2351335101521	1.95822043620023	3.13677332170167	1.5578669789027	1.0452378335822	0.776286600864964	1.13258744838926	1.59519951533605
3.59282688370418	1.15363634068329	1.06521439382601	1.86097161723216	2.75855576430902	1.27386406937913	0.609987718753703	0.356213781320058	1.44105314019911	1.35295178985813
3.59702079632848	1.35003062401102	0.806706570560938	2.29566609610676	2.62580909387798	1.57171617809179	0.441587039787072	0.367674841856526	1.01588143445732	2.10986579607702
3.95145889718688	1.60838029209428	0.928150205616303	1.90929574820886	2.41093259124204	1.53603985648584	0.613985759012468	0.443449576953309	1.08737481149616	2.45068320196946
3.30287271801481	1.09005206040414	1.37826262956989	1.7402559185873	2.60874036182213	1.10544901858575	0.0940312632579824	0.396936509658574	1.12148612483272	1.63888943912731
3.9804112988193	1.48300086044292	1.10735726091688	2.01258645706021	2.94014656789243	1.60467699597717	0.658102805870324	0.291927600582113	1.05528913245569	2.00715606058756
3.44423000237937	0.940352686729776	0.91763261443299	2.20651666609567	2.97324946437462	1.45461405364949	0.630279062048365	0.760983272033458	1.24302885316596	1.10637731429837
3.59497260346981	1.25095703967082	0.807503543342841	2.16653491097311	2.90119796050942	1.47525425852914	0.437446404341055	0.347606923615785	1.23070909911749	1.66682471307252
4.01612099655054	1.74079205980046	0.887459831323271	1.85295444561852	2.48188750234214	1.49223471029637	0.560847029015469	0.330512969298286	1.16793538311583	1.86593218360903
3.63434377327864	1.07753996430498	1.28277101571466	2.15672687148888	2.91393196053072	1.42468150598648	0.393632362527023	0.473956886275037	1.34425295586832	1.27592629183085
3.69461126990856	1.32430884814682	0.952585486648704	1.80526712392725	3.15759552008501	1.67098419513801	0.615030319696142	0.597314638820633	1.10696402105517	1.4103690779465
3.6171068057537	1.20237404871648	0.986349805723007	2.07959220517191	2.50637928631957	1.60047826332016	0.551282953602103	0.634569866740219	1.209751851644	1.46798058786433
3.21302260869195	0.670024957608732	0.8224779513273	2.08323304399102	2.56634809298785	1.78345231102249	0.956825299958808	0.652616255399829	1.23037684570491	1.03859873632236
3.92167690281528	1.22596293428548	1.00682341084504	2.14648750911498	2.74232811744709	1.72830364053912	0.932446523910829	0.69638574439835	1.18896474892808	1.27141650999122
3.70434809583395	1.35642288712424	0.938516300828608	2.14422726886596	2.65454270150052	1.30158031074754	0.731952856304865	0.400031714950151	1.12779623557851	1.19128794155746
3.46071835229039	1.0720099585435	1.16920562665671	1.75402253736053	2.60461854308711	1.49552329057049	0.750732830474837	0.64012455950487	1.15180157718088	1.19065550947918
3.28861682819502	0.8506759397502	0.878105773619747	2.10860095903591	2.98659594698409	1.54003805222517	0.841020953979125	0.482249101780091	1.00161231822467	0.882130870739059
3.63621535267087	1.29522933298911	1.09796977683352	1.92939491720842	3.0568936797018	1.13158822370792	0.570667161537471	0.325226584420634	1.19184586900331	1.66468265098489
3.42692025094779	1.40888803439068	1.0121647359208	1.65676272899113	2.49441869190092	1.30416429099827	0.517437727287979	0.444204679913679	1.10860072110805	2.20703688789296
3.76170818938241	1.31182462849096	0.880255051848913	2.04349070840377	2.58066226862762	1.74243466026845	0.895112140164604	0.662499973099741	1.15076555990869	2.0711454748651
3.96842030801772	1.31608701894305	1.0633395830299	1.86506613199209	2.63576588978422	1.73026827271437	0.875902462097591	0.562673871629275	1.29913956403565	1.94558234524524
3.39569267923155	0.954496902547514	0.943274476330307	1.85462537609531	2.81654651578295	1.73240551866588	0.767733028557218	0.495161912612559	1.28327909470615	1.53474610385446
3.58384518342843	1.37192475178007	0.88488300140926	1.81864207532478	2.54101681593436	1.35871594671686	0.69056194093789	0.553399701977672	0.910176907150086	1.19826697859355
3.50848621469612	0.685764788644899	0.99692959201838	2.38583640359244	2.96358268963537	1.9382463691068	1.18311645473881	0.895974187927678	1.29764188857425	1.37373878537236
3.67032106928432	0.968300562841037	1.06136634244693	2.01371354297628	3.0932429372906	1.89788767481424	0.907253294243476	0.588029018791256	1.40197036622152	1.66898525617163
3.51229148491505	0.973431301850511	0.984136603786766	2.13109185441477	2.8554843705866	1.93222499286777	0.843194420841093	0.59802355842247	1.06962449947885	0.950147750999233
3.90124256946475	1.62172283229122	0.672280704757041	2.21418466793136	2.60182249448365	1.680528910144	0.585217718278939	0.368985047993957	1.11453845334598	1.91603040502541
3.81110696815763	1.44537435204705	0.807538306098267	2.37396867025369	2.73352602383395	1.63490578736474	0.573366273496739	0.52842601903572	1.09462786708541	1.785402968029
3.49614218285168	0.713808089098817	1.05615352792002	2.02453716599235	2.91644365078616	2.11717447705716	0.837723920096592	0.81353333159642	1.27820586201717	1.32596337766463
3.77064525124082	1.27535593492935	1.04552280974289	1.95789666215683	2.71348062171104	1.71675755607778	0.662213215579497	0.638026845505742	1.26637118023265	1.43930760514091
3.79953428392245	1.16847224304314	1.315028418069	1.82840157386741	2.6831631726084	1.35989425634324	0.408350665282366	0.321058427642797	1.20235047450958	1.40438581956599
3.27132560500351	0.882533036128394	0.874713538105065	2.05860738131325	2.93328662119995	1.37952788566467	0.938152445825801	0.360199374380287	1.17308658061532	1.06694718239275
3.77815322898792	1.302718361823	0.458113740820633	2.1774816149966	2.71875399236567	1.68497856517677	0.543765120195412	0.672174747545509	1.42883099161323	1.9543225028463
3.51501144938688	0.662391163352357	1.32574940636261	2.0327458594442	3.12401029206552	1.98789864051277	0.976084925872603	0.650851473484248	1.3494934301345	1.39182066275159
3.38980865316873	0.757387296662432	1.09124431709901	1.94110264630424	2.25755013875293	1.71115281103944	0.921308720916609	0.755570417372509	1.39332294808058	1.77702587509878
3.74239808694328	1.12696329395871	0.821929832209743	2.49873852043616	2.94719423261161	1.91634416977593	0.961828854382619	0.676300861639872	1.17681964336533	1.93537864800885
3.37428876203088	0.759809324211212	1.21347670665672	2.04045492524558	3.08768801542912	1.66360486504996	0.530936379370638	0.401115867136288	1.26121076880225	0.641218568266045
4.11206762737764	1.54564257933205	1.09148603919605	2.08371544873131	2.76977207428415	1.72118335827012	0.529909782896027	0.433340933308127	1.38913901344951	1.3070166894166
3.67851511345474	1.03738899130051	1.02279813484675	1.98518601362642	2.71082663101205	1.81517126221253	0.863884100329945	0.674106728190304	1.19267735461159	1.5376122882204
3.77393269289406	1.31191595721791	1.01122748563581	1.98565083217311	2.54649008827542	1.58389633137715	0.617398875159477	0.498488093669334	1.11826598901376	1.35504567434408
3.65856608625683	1.14657092886482	0.759258133100856	2.25146759792232	2.85824439684119	1.75737006736334	0.804597643215165	1.0017062419143	0.975837736226888	2.61641235235474
3.48215293345066	1.10410875280253	0.979216271069963	1.78287527846289	2.84618031817884	1.59556476373676	0.452066448642054	0.859416883087304	1.13785956945847	1.832643396149
3.5429732002902	1.40618592980868	0.906016437401027	1.72653677877629	2.56174195651446	1.29290558471592	0.516797970694962	0.531579724260493	0.959194398829149	1.64779807869504
3.6107357216548	1.37149611277669	0.873718935343282	2.04292921593328	2.87752601333915	1.49420106624028	0.370343328474775	0.843769576417425	0.866053856913572	2.09329231798908
4.04595791997332	1.37939148502126	1.0957081975412	2.04470744275455	2.75745043314643	1.78913920263442	0.944793720316958	0.626270035546572	1.14381550700663	2.13643800486064
3.43996965551028	1.13074130605226	0.9844525857521	2.04438893854857	2.72929550748957	1.41440169833079	0.679976037869689	0.627543847121009	1.01137310222447	1.17866961249876
3.18265164990109	0.71877973423589	0.89945114188759	2.37859512210522	2.36389830697544	1.90977185962698	0.65809152415046	0.476933476874064	1.05496133833152	0.924639118961059
3.32261089754976	1.06960269068395	0.922911941765321	1.84694145726519	2.48961048003989	1.62593541874183	0.505727274558407	0.753675026805784	1.34685826677364	0.739051115690453
3.66543174096935	0.958553007109599	1.15980302512237	1.83066159640414	3.12759015397614	2.09533582712978	0.880253420904648	0.884886983253435	1.07741779005626	1.23009579400875
3.5777005395259	1.34502117449138	0.776123731222905	1.88331471979559	2.29141414056637	1.55244207433529	0.573216431977366	0.586370937466131	1.12800312380151	1.98526005258026
3.84576246531412	1.52081575044851	0.835539162934584	2.16038413708464	2.80511041971549	1.51824605638721	0.611347767237336	0.442065685060969	1.18677957843117	1.85272572107545
3.68529407533599	1.37595818699471	1.02007580345297	1.83733010489543	2.530765807114	1.54420547615381	0.70943919291674	0.499228363193438	0.890905513242697	1.78377713008234
3.81493059679033	1.53503626717485	0.988416799776083	1.92447911890809	3.01886323155784	1.07763904010386	0.569026865497757	0.277847899845379	1.06301223977813	1.08333309111979
3.88013688382366	1.54355879046198	0.769117008887607	2.0891153605148	2.5239044460514	1.55823455607776	0.550851461661011	0.494744374805628	0.963978914095961	2.34751691497282
3.70067636723676	1.10546632242869	1.12383454622871	1.92311898551328	2.65435373747263	1.60529322644281	0.497207464988351	0.792697877442131	1.09973453924893	1.93879076522896
3.54616536237857	1.0389747205845	0.588755618052289	2.53333624995623	2.37566625442709	2.19463336821628	0.903913085481533	0.917933518357499	1.18692458533437	2.5222512911726
3.74454969613642	1.58975597656316	1.03856909114076	1.85126392321228	2.87072467952572	1.24906935258171	0.484506271229703	0.439795247767969	0.942383503000057	1.7802504309826
3.98320867930195	1.66313374035792	1.01181960277266	2.06182791619453	2.82343448524209	1.32382405092001	0.302583515027988	0.446431557982089	1.06437360740146	1.87567404642172
3.96319429924165	1.28744821417317	1.08374917848454	2.0945300915204	2.37583833243956	1.60450532157527	1.22078907784337	0.620499156438845	1.08563883655091	1.90305586517704
3.99131811947588	1.983898164792	0.769451377368541	2.06140442785136	3.1247599592015	1.46184637326718	0.756788276221574	0.389396415258013	0.932136767570314	2.62916449167354
3.23259245404829	0.988191246516656	0.993521321633135	1.88586023739864	2.98800756873771	1.23869774899989	0.445546203930523	0.499583779857078	1.13735557378596	1.25959224787145
4.02528141863401	1.34884983709424	1.24116109298376	1.81733109329313	3.09383801734393	1.71191539328494	0.732154675728117	0.61283418552337	1.31850503485055	2.11783771793991
3.5253503216507	1.21297315477191	0.619402892224675	2.21479852055441	2.70414464071857	1.50004693064931	0.747738975073429	0.541281738906948	1.23168376181616	2.16627787392559
3.68377318073651	0.998217658479223	0.863174899039167	2.40377016714472	3.03635517038464	1.62556651361904	0.683156332738958	0.715450793088723	1.20261116358082	1.46359031456042
3.48221114211286	1.0431725436881	1.06183679739667	1.8029857058143	2.87549937440322	1.61972049537447	0.757792826445144	0.6941183370578	0.907454593669904	1.5488304332877
3.16864434184731	0.745657396219576	1.28094734711625	1.80981759232658	3.24392092049481	1.43619310719524	0.904254944980761	0.422800770577402	1.07696070381035	1.21007518271276
3.78508462904502	1.25900207931029	1.15960060023251	1.94213936522615	2.76941142854699	1.51291014945088	0.436742356320671	0.460069450772848	1.32832982201981	1.31193521770211
3.45412863188586	1.08952117832918	0.727111048813764	2.07887502728269	2.32519449711728	1.51953325449568	0.888412527674088	0.605144404865205	1.37070377025835	1.28539144880495
3.43104291392263	0.930237897170755	1.14612167921462	1.79627799816928	3.01610323593621	1.61965220511038	0.636736769581687	0.461673138571979	1.06915308727326	1.52244924894446
3.82380567726137	1.46541800374373	1.0153575463049	1.91958841572607	2.59539995178718	1.63422898191194	0.860342093881558	0.704060797414621	0.78990248679262	1.52195212980722
3.51190664560236	1.12821322727989	0.614903506659755	2.41117488973021	2.80075826491869	1.45773051672635	0.756637411149151	0.250762127154482	1.18477914492237	1.81696503930936
4.06334777161373	0.990109183138459	1.47840790076432	2.08179979114703	2.80350199471248	1.78775563041952	0.815794328156563	0.862488354979312	1.38773057852532	1.30782400864569
3.65333811878045	1.22323182444395	0.732837125236096	2.23096158373746	2.46092268355915	1.45409962799598	0.723421583600045	0.56422949453583	1.23080654400221	2.03965636358909
3.8407847055013	1.18900391303089	1.03957800519296	2.1074878012073	2.77356044205105	1.58173740752746	0.619080886369255	0.559095281555589	1.1859953609105	1.57343295360595
3.37090467296763	1.06621094886374	0.808456428982604	1.87134661112332	2.59447884101007	1.35015424635591	0.529794636928324	0.552108459411416	1.18102133486991	2.20322827205893
3.08374274257664	0.672727237983824	0.876503223301047	2.04530464486849	2.65181280144016	1.56233025884102	0.623800413083828	0.838053582626071	1.32805909009961	0.904734747794845
3.61216990123429	0.774219529769373	1.31419378984686	1.89073034702672	2.40067638957309	1.79228933763823	0.944218532965639	0.795267970552826	1.37754590850686	1.39308253936313
3.98490031141297	1.26070170254405	0.999080203858336	2.23527693834394	3.02028757287033	1.70994647406041	0.717503599459913	0.712049313635371	1.20747375351211	1.88576070981725
3.61832807395881	1.20421960478961	0.805192911941541	2.36494906744081	3.08864640837494	1.82782725368253	1.2382826478147	0.649965451524107	0.887352159638353	1.65001393576505
3.6050563851492	1.19585798091188	0.962676791836389	2.06869462563229	2.46226452677682	1.52059323204462	0.738220349804675	0.324641341420254	1.20288177441861	1.65070829953452
3.70819949423657	1.25718758493169	0.90849161146211	2.04730854816626	2.62551379233141	1.76111821089846	0.578195251693244	0.620140103875486	1.32533424848325	1.72531190418746
3.75034732976256	1.66859707654639	0.962065668122389	1.74685737497956	2.52730826843328	1.45571992264837	0.371287271027316	0.121543188087513	1.13129424935552	1.35288693718441
3.61567001183458	1.04000583690111	1.11503759801139	2.0342491238037	2.74717521013296	1.94058591508192	0.791522195979405	0.607408079364766	1.12057778675619	1.63506972737407
3.53316697768552	0.827166117079273	1.09978348815694	1.86813090262923	2.70198872137586	1.93953291660096	0.774296105423867	0.820891926440623	1.34827325737827	1.58075649352949
3.300103608263	1.06201631177447	0.727072979710188	2.19130189774173	2.84250058713467	1.87733868214548	0.566029590715266	0.720373265970738	0.915910451300757	1.84703885653007
3.66501987498682	1.22062151042857	0.995955294256516	2.10913122574416	2.74163647761729	1.37345653926203	0.64673284193502	0.547175534732035	0.98471792092109	1.06321200429532
3.95601156779641	1.19124440097689	1.04280417767662	2.48797687831102	3.50430588383588	1.91566387030714	0.406634626563457	0.621376197272083	1.13484389961634	1.58130750733315
3.84447943091717	1.38312840145041	0.648325055408947	2.3184269369481	2.64899103554412	1.79238209844027	0.976610276399945	0.574194678335723	1.19718825703787	2.00624791483364
